gene,tb_mean,healthy_mean,log2_fold_change,p_value,adjusted_p_value,significant
ENSG00000114023,1.9719269812855749,1.9663717976264816,0.0055551836590932435,0.35847804920352166,0.5181733940335448,False
ENSG00000110852,2.1927412363845473,2.2241343661430446,-0.031393129758497285,0.3586049805061128,0.5183395923228856,False
ENSG00000279439,0.12435226725373932,0.1379616157114347,-0.013609348457695375,0.35861913513117727,0.5183427737973147,False
ENSG00000252614,0.37064616372971276,0.40351032752558874,-0.03286416379587598,0.3587971034954227,0.5185827211143262,False
ENSG00000229792,0.5606843196707159,0.5897146013565493,-0.029030281685833437,0.3588438997638207,0.5186330708748644,False
ENSG00000169964,1.9994506863879025,2.007334980233845,-0.00788429384594247,0.358885640382141,0.5186588243256384,False
ENSG00000282527,0.4009939437294092,0.3721588500954086,0.028835093634000608,0.3588789390209838,0.5186588243256384,False
ENSG00000261026,0.5284228184865577,0.49623822963838865,0.03218458884816905,0.35890082265165846,0.5186634797255171,False
ENSG00000222881,0.1184996062633864,0.10823818290649224,0.010261423356894159,0.35897517164107806,0.5187536364139057,False
ENSG00000215612,0.13608184307919818,0.1239192956234253,0.012162547455772887,0.3590082402697181,0.518769286390366,False
ENSG00000232309,0.11040669919383707,0.12070035761191,-0.010293658418072935,0.35901897255016835,0.518769286390366,False
ENSG00000226367,0.28679804087562144,0.31529955587700986,-0.028501515001388422,0.35902189157980036,0.518769286390366,False
ENSG00000272108,0.8896378419953122,0.9091517946079063,-0.019513952612594143,0.3590888955639556,0.5188488147125989,False
ENSG00000246820,0.5804239404579042,0.5473886666217305,0.03303527383617377,0.359122257916465,0.5188797304422123,False
ENSG00000238705,0.1461558038892208,0.13200249468336658,0.014153309205854225,0.359156314694865,0.5189116474232309,False
ENSG00000101843,2.0365455734059825,2.045875772627755,-0.009330199221772695,0.35921781392478447,0.5189832100093432,False
ENSG00000225044,0.25280955935940425,0.280849942687319,-0.028040383327914753,0.3592563517714483,0.5190215952645448,False
ENSG00000286189,0.33801269690929475,0.3666419945643353,-0.028629297655040575,0.359568252038342,0.5194256239524052,False
ENSG00000279554,0.7965179892057583,0.8224485283435167,-0.025930539137758335,0.35955696021706907,0.5194256239524052,False
ENSG00000275709,1.005808947213675,0.9860518037856278,0.01975714342804724,0.35957194796954317,0.5194256239524052,False
ENSG00000274248,0.14844745935595974,0.13456034504080774,0.013887114315151994,0.359641567546955,0.5195088874892105,False
ENSG00000272647,0.41566638901745256,0.37757174269560795,0.038094646321844616,0.3596864427846036,0.5195390965813519,False
ENSG00000248109,0.23266576978002013,0.21037070377338096,0.022295066006639164,0.3596768368689114,0.5195390965813519,False
ENSG00000071282,1.4231665706840082,1.4120691221872972,0.011097448496711015,0.3597187941223624,0.5195405086702468,False
ENSG00000108448,1.5148028857089058,1.5223319717227028,-0.007529086013797093,0.35972336398117033,0.5195405086702468,False
ENSG00000163873,0.7707700526505704,0.8028401293971078,-0.03207007674653739,0.35971274299006384,0.5195405086702468,False
ENSG00000240963,0.33897549766099644,0.3676237355421947,-0.028648237881198246,0.35973597896297105,0.5195414240057057,False
ENSG00000117707,1.0950630812181332,1.070038244316006,0.025024836902127312,0.35977942368615135,0.5195868630287944,False
ENSG00000119681,1.7856472126158722,1.8044309686805742,-0.01878375606470195,0.3598225016658442,0.5196317693987412,False
ENSG00000116198,2.2646101298733354,2.2532386173732797,0.011371512500055747,0.3599187167682619,0.5197534073272326,False
ENSG00000234678,1.4041856945512619,1.4120981846594634,-0.007912490108201498,0.35996698230415713,0.5198057961855262,False
ENSG00000200075,0.2676995482836302,0.29842473861320196,-0.030725190329571772,0.35998233922433887,0.5198106618643026,False
ENSG00000258400,0.37369625233126696,0.40339886513428136,-0.029702612803014394,0.36007721753725297,0.5199303514391096,False
ENSG00000228382,1.502531758441328,1.4930954023425316,0.00943635609879645,0.36018681884702797,0.520064823039572,False
ENSG00000275869,0.30710657985102596,0.27355882053407815,0.03354775931694781,0.36019433227284703,0.520064823039572,False
ENSG00000198491,0.1634885260466081,0.14749516177213445,0.015993364274473648,0.36028085688068057,0.5201724311419376,False
ENSG00000268845,0.15975079741108172,0.17899029254484963,-0.01923949513376791,0.3604165539718467,0.520351024800439,False
ENSG00000223880,0.18669456006780524,0.20834332473789546,-0.02164876467009022,0.36045323624674996,0.5203693339337424,False
ENSG00000276517,1.3534030886346164,1.361288909003837,-0.007885820369220475,0.36044492429004094,0.5203693339337424,False
ENSG00000181722,1.5656151686285824,1.5539615249228131,0.011653643705769268,0.36048938443944123,0.5204041939359308,False
ENSG00000279151,0.258550361275095,0.284808364389333,-0.026258003114237982,0.36050942656271656,0.5204158015925656,False
ENSG00000175691,1.5491954035600357,1.5555210231661294,-0.00632561960609368,0.3605608135184012,0.5204726550132633,False
ENSG00000270777,0.1836778405455625,0.20493102572390123,-0.02125318517833874,0.36072290440912924,0.5206893014178314,False
ENSG00000240893,0.9980318917704565,0.9778234804933771,0.020208411277079397,0.3609647007486856,0.5210209812450987,False
ENSG00000203808,0.11613850001460536,0.10877556172683793,0.007362938287767434,0.3609903929377325,0.5210373973781748,False
ENSG00000245060,2.3696772291743224,2.38076827804329,-0.011091048868967501,0.3610001053162808,0.5210373973781748,False
ENSG00000269556,2.3087183068594483,2.282714981256919,0.02600332560252916,0.3610387884390982,0.5210492535520488,False
ENSG00000132911,0.6603658927475781,0.6959795784925153,-0.035613685744937285,0.3610443678130759,0.5210492535520488,False
ENSG00000125848,0.6107855821539092,0.6379102205847348,-0.027124638430825576,0.36102421793019135,0.5210492535520488,False
ENSG00000224812,0.8917712341312366,0.8748987879440205,0.01687244618721606,0.36106055918291335,0.5210552791483184,False
ENSG00000241696,0.10929141698128231,0.10384825640933634,0.005443160571945965,0.3610761381475004,0.5210604205960285,False
ENSG00000255910,0.3963004783920793,0.43032272374236324,-0.03402224535028392,0.36112956170788735,0.5211201725237643,False
ENSG00000279601,0.3843466241144628,0.3567261493624642,0.02762047475199858,0.3612094282998365,0.5212180772475395,False
ENSG00000252206,0.8125166385107632,0.7852498453913038,0.027266793119459343,0.36123422701799746,0.5212365162445569,False
ENSG00000159212,1.0151859212588619,1.036936631633619,-0.021750710374757176,0.361247752779994,0.521238688443712,False
ENSG00000197386,3.1564233012920107,3.1783913507542505,-0.021968049462239847,0.36127716833039036,0.5212464431978279,False
ENSG00000285732,0.3621160669476679,0.33342301279520487,0.028693054152463038,0.36127548116994845,0.5212464431978279,False
ENSG00000261889,1.0016457678692625,0.9811967101778802,0.020449057691382277,0.36131717775945116,0.5212868239014866,False
ENSG00000250365,0.5390947218936732,0.5712516420598442,-0.032156920166171,0.36138035591867645,0.5213576157073107,False
ENSG00000198870,1.1461023149481306,1.129259632522892,0.016842682425238564,0.3613902915603243,0.5213576157073107,False
ENSG00000159307,1.444195335997546,1.4272154544763147,0.0169798815212312,0.3614711301752418,0.5214568887118337,False
ENSG00000114279,0.41481078160152524,0.4533491799899734,-0.03853839838844819,0.3615079001569774,0.5214578895119091,False
ENSG00000188338,0.22417352357450926,0.2529237337623328,-0.028750210187823533,0.36149384202365853,0.5214578895119091,False
ENSG00000171503,1.9608764440546318,1.9699300628875414,-0.00905361883290956,0.3615042077380691,0.5214578895119091,False
ENSG00000145781,1.8459141241607746,1.8379870113740087,0.007927112786765944,0.3615807089775984,0.521535891980977,False
ENSG00000263540,0.13995160512961669,0.155552289727402,-0.015600684597785325,0.36158603086770047,0.521535891980977,False
ENSG00000243049,0.19835179935089245,0.17880512508689722,0.01954667426399523,0.3616496583652036,0.5216103155060808,False
ENSG00000163950,2.7402789632390547,2.7482180155556586,-0.007939052316603856,0.3617253686605296,0.5216842539224309,False
ENSG00000221750,0.10702765994994683,0.11744367134700884,-0.010416011397062011,0.3617370142042675,0.5216842539224309,False
ENSG00000244642,0.1829295883257374,0.20407973732148627,-0.021150148995748852,0.36173392416299266,0.5216842539224309,False
ENSG00000164197,0.5269008125176748,0.557468275211806,-0.03056746269413113,0.3618492943423688,0.5217247198858899,False
ENSG00000176049,1.702031615186971,1.7137064032207856,-0.01167478803381461,0.3618421943323916,0.5217247198858899,False
ENSG00000237923,0.3250797267406249,0.29915218594090814,0.025927540799716764,0.3618223086936331,0.5217247198858899,False
ENSG00000157578,0.7085275376433532,0.7384443682444521,-0.029916830601098954,0.36183172672203756,0.5217247198858899,False
ENSG00000256690,1.0051438625401916,0.9873165311538716,0.017827331386319978,0.3618259519748338,0.5217247198858899,False
ENSG00000267922,0.17759612951721854,0.16018075752948963,0.01741537198772891,0.36179408746283026,0.5217247198858899,False
ENSG00000258538,0.19454953157572877,0.17467083217009322,0.019878699405635553,0.36182541981432736,0.5217247198858899,False
ENSG00000138271,0.1838114353863773,0.20941627357751386,-0.02560483819113657,0.3619329444552053,0.5218279781357583,False
ENSG00000240996,0.22811901553062888,0.20577705249957617,0.02234196303105271,0.36210517853691626,0.5220589439404295,False
ENSG00000200871,0.17740629343815453,0.1589822670710209,0.01842402636713364,0.3621655062561019,0.5221285606683738,False
ENSG00000270108,1.0838823821200956,1.1013354341080492,-0.01745305198795366,0.36218337037539594,0.5221369556696797,False
ENSG00000263531,0.9016553996690378,0.8763466958900085,0.025308703779029385,0.3621969184178704,0.5221391281035277,False
ENSG00000153551,3.1951116740213448,3.177703574806702,0.017408099214642814,0.36222046323158785,0.5221557111502724,False
ENSG00000261101,0.5196183918912649,0.48792987778665303,0.031688514104611876,0.3623268236192684,0.5222916711855041,False
ENSG00000133731,1.9764205426892445,1.9647141417400917,0.011706400949152762,0.36234754466360963,0.522304177749829,False
ENSG00000263321,0.11337468987129562,0.10593333261027414,0.007441357261021478,0.36239051285969026,0.5223487504698427,False
ENSG00000280107,1.087477863393154,1.101309419801659,-0.013831556408504975,0.36243542429202524,0.5223961211093598,False
ENSG00000279964,0.3808516290003222,0.3522035142061136,0.02864811479420859,0.36245485017474044,0.5224067562363648,False
ENSG00000265303,0.5915552695993058,0.5418758770205213,0.04967939257878451,0.36249769687082356,0.5224511459902789,False
ENSG00000247735,1.2594029140063354,1.2701833687740658,-0.010780454767730374,0.36257462356039316,0.522544649077683,False
ENSG00000274967,0.11397649031549997,0.10625391881550708,0.007722571499992892,0.3626204334393812,0.5225933017126487,False
ENSG00000146147,1.1072300923337497,1.1235601124564947,-0.01633002012274498,0.36264391872799184,0.5226097789232939,False
ENSG00000248676,0.11152794009435402,0.12262267180590457,-0.011094731711550551,0.3626736241390449,0.5226352186215614,False
ENSG00000172264,1.5229634474614162,1.5302362832733196,-0.007272835811903411,0.36271534013779205,0.5226779640567286,False
ENSG00000197746,6.998204488092339,6.98490322322709,0.013301264865249074,0.3627757646820461,0.5227476650353093,False
ENSG00000284616,0.11736897353502376,0.13247666515780984,-0.01510769162278608,0.3628065449195249,0.5227697301202986,False
ENSG00000258450,0.8796695124067869,0.8530271959515796,0.026642316455207316,0.3628151887085853,0.5227697301202986,False
ENSG00000276790,0.11945877144876103,0.1358012519373999,-0.016342480488638858,0.3628461662590369,0.5227969932047652,False
ENSG00000278942,0.7028204445165581,0.735282559549353,-0.032462115032794836,0.3628786938100037,0.5228264876792766,False
ENSG00000265981,0.1342315914198145,0.12277506468740143,0.01145652673241307,0.36310758013381794,0.5231251824652163,False
ENSG00000272370,0.6520577566653887,0.6759453643087618,-0.023887607643373165,0.3631101369144327,0.5231251824652163,False
ENSG00000227124,1.698059594264557,1.6923779232775091,0.005681670987047971,0.3631456857463824,0.5231590156485176,False
ENSG00000261257,0.21216912185650358,0.23812007875965607,-0.025950956903152494,0.36329365624425947,0.5233452957791206,False
ENSG00000252644,0.1215779293391809,0.13551029353019098,-0.013932364191010072,0.3632991281401907,0.5233452957791206,False
ENSG00000283519,0.4811180063547166,0.5121338438634396,-0.031015837508723054,0.3633261517894104,0.5233668378581604,False
ENSG00000276819,1.5839766539992888,1.5947645487094873,-0.010787894710198476,0.3633546268720306,0.5233730837087481,False
ENSG00000285458,1.2570140161463168,1.2349258250050714,0.022088191141245384,0.36335388782720457,0.5233730837087481,False
ENSG00000185008,0.6322359932736396,0.5977014526784677,0.0345345405951718,0.36340990081670244,0.5234005423513574,False
ENSG00000277218,1.0596943096542406,1.0764158661624745,-0.016721556508233926,0.3634040233195427,0.5234005423513574,False
ENSG00000267766,0.24331848315979857,0.26805823519462835,-0.02473975203482978,0.3633908891779226,0.5234005423513574,False
ENSG00000279465,0.2509503231692897,0.27712809057719834,-0.026177767407908614,0.36343297301602095,0.5234163874221567,False
ENSG00000120055,0.5229709908171073,0.5526790082152881,-0.029708017398180853,0.36348344682453304,0.5234716939439464,False
ENSG00000204362,0.14287449825755696,0.13061002250906711,0.01226447574848985,0.36352111972384127,0.5234911767595952,False
ENSG00000251143,1.4372096167140587,1.4437499713197772,-0.006540354605718557,0.3635169459971208,0.5234911767595952,False
ENSG00000237074,0.14254613426541188,0.12962323324383418,0.012922901021577698,0.3635932658919234,0.5235776836871608,False
ENSG00000135547,0.9293263635042996,0.9563347828332605,-0.02700841932896081,0.36363513631436306,0.5236205889619354,False
ENSG00000270641,1.7108117082646879,1.7167072863751924,-0.005895578110504562,0.3636559458482861,0.5236331655261242,False
ENSG00000239774,0.4831137986639611,0.5180035780728256,-0.03488977940886451,0.3639000128766794,0.5239436289381115,False
ENSG00000283036,0.12792649106823886,0.11707468768504047,0.010851803383198397,0.36390780657145594,0.5239436289381115,False
ENSG00000260785,0.12347864516843621,0.11473551534303475,0.008743129825401458,0.3638972786859621,0.5239436289381115,False
ENSG00000268364,0.8517596018122021,0.8753871481623886,-0.02362754635018649,0.36392523791654596,0.5239513294523451,False
ENSG00000161031,1.1956215602936355,1.1814696759635988,0.01415188433003678,0.364016469838219,0.5240652782733961,False
ENSG00000266602,0.13551952598435735,0.12312370167327369,0.012395824311083659,0.36406066413228677,0.5240941032723043,False
ENSG00000133019,1.0163107938031115,1.0399204870645793,-0.02360969326146778,0.36404938899241956,0.5240941032723043,False
ENSG00000273747,0.8006114270651714,0.7733049670720684,0.027306459993102994,0.36407315231985393,0.5240946819389113,False
ENSG00000103056,2.5325001486996968,2.4799966929762536,0.05250345572344317,0.3641096018091756,0.5241297524648546,False
ENSG00000251398,0.12940226619113507,0.11847018758623168,0.010932078604903389,0.3643084366971754,0.5243985639999873,False
ENSG00000279306,0.7537515417327809,0.7782516768864526,-0.024500135153671665,0.36435464279501406,0.5244476656549225,False
